cell_id,family,version,method_id,method_label,variant,epoch,global_step,checkpoint_sha256,score_mode,score_label,success_count,episode_count,success_rate,success_rate_percent,training_seed,planning_seed,selection_sha256,action_normalization_sha256,training_commit,evaluation_commit,planning_horizon,g_first_weight,status,comparison_role,source_kind,source_path,source_results_sha256,source_protocol_sha256,outcomes_sha256
fixed_checkpoint_original_scores__v0__e10__d__f_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_d,V0-D Goal-Value Weighted TD,d,10,127960,fb5694c3c1fcedf4fdb7a7344f9daed5833651f428a99ecbfe3b9a8f7c57a36b,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/d/f_only,750226b565637a6b6e66badeebe92e1160bc6182bd97f5ebf935f1a010cbb17a,4c41d4d2245c5beda9c82d6ce91de92a2d6565ee47a55e53aad965fd1c7854e5,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v0__e10__d__g_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_d,V0-D Goal-Value Weighted TD,d,10,127960,fb5694c3c1fcedf4fdb7a7344f9daed5833651f428a99ecbfe3b9a8f7c57a36b,g_only,G-only,20,50,0.4,40.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/d/g_only,07a6ed4fb16a731126ec07c96a10bbbc5b99a29534efa2412bd80d4f862e3faa,7b6971936b7f0b8174ca6ccaf1748ac40965cb74a364721a15098861dcee2f05,9ebf7110ba13cc100fec80cd3c4953a31e60abfa48134242bc8a8320ac755707
fixed_checkpoint_original_scores__v0__e10__d__f_plus_g,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_d,V0-D Goal-Value Weighted TD,d,10,127960,fb5694c3c1fcedf4fdb7a7344f9daed5833651f428a99ecbfe3b9a8f7c57a36b,f_plus_g,F+G,21,50,0.42,42.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/d/f_plus_g,586159f4e5d363ec55052a6124dfee2323bea4c160b05c81ee0234a5a4a56482,99367a0d98d6f964f77eaa1b4ba1c12115412aca138e1e278ed44767d0b990a7,c3680fa146306d2f77355603d5b00142e189770ad8863231d78f3212afc56066
fixed_checkpoint_original_scores__v0__e10__f__f_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_f,V0-F Same-Future / Different-Goal Advantage,f,10,127960,b1d2b343e2148d357259272880f076f59ef3cf8131460c5ab903ed20239eb3f1,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/f/f_only,c686e8e96feef4e22bad012dc3f87baab2debaae82892a11ddcfdbcc27918539,32de76c55e3b2311f2b159539382d6785b10db617fc429c6fe47c560cff51302,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v0__e10__f__g_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_f,V0-F Same-Future / Different-Goal Advantage,f,10,127960,b1d2b343e2148d357259272880f076f59ef3cf8131460c5ab903ed20239eb3f1,g_only,G-only,19,50,0.38,38.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/f/g_only,6aaa8a0527c76fd90b49666dedcdc29bdd3c99f22b9a74528689d5eda6d66ef7,40fae4b0877e111d4e0a101ffc1b7c496617aa8fe4569182e0e59fd39dc49b60,110d3954beab24389d4e9c5994cace9172cfa2cb6168f56adabc87f67d91fd13
fixed_checkpoint_original_scores__v0__e10__f__f_plus_g,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_f,V0-F Same-Future / Different-Goal Advantage,f,10,127960,b1d2b343e2148d357259272880f076f59ef3cf8131460c5ab903ed20239eb3f1,f_plus_g,F+G,20,50,0.4,40.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/f/f_plus_g,fe41e887c2376fbd0ce2cf03bfeaca3d34f64d2fb92521762c3b6932413a42c0,7805ebc25757243153d9c905f678c1e805ee5868776e1d305c360cc884d697d0,a350b2368f7cb65707f1aac79918d652d1ac1467a3555797f9537df5beba9d3e
fixed_checkpoint_original_scores__v0__e10__g1__f_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g1,V0-G1 Neighbor Action Advantage,g1,10,127960,684b2fdf8ecacd43227635a34bcc3d3aa3b97bef7762748e05386e2fca54a4c2,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,79706d3d16bd845d74c6fc54bfef809aaa851b8b,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g1/f_only,a1cec654116258663c316d90df811f1f7667842cc64764d98472cde099e22ebd,5853b42f494d256dc31f1213145dbf036bc0a1832a1bb09e1c6f9598ff882aa7,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v0__e10__g1__g_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g1,V0-G1 Neighbor Action Advantage,g1,10,127960,684b2fdf8ecacd43227635a34bcc3d3aa3b97bef7762748e05386e2fca54a4c2,g_only,G-only,16,50,0.32,32.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g1/g_only,6a9e095f3fdf10cc547ea768ef9c633f79ddb3ab5559c30fec47f82401997c4f,69f5048e0c731b263a5d87eb2ca19e6c235b513d1dd6e2471cc88f22d09f9be8,3368a38bfbe9ba96bb8cf5a979d347e320a23a6ff2b6042b6c71f7913a34c29d
fixed_checkpoint_original_scores__v0__e10__g1__f_plus_g,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g1,V0-G1 Neighbor Action Advantage,g1,10,127960,684b2fdf8ecacd43227635a34bcc3d3aa3b97bef7762748e05386e2fca54a4c2,f_plus_g,F+G,25,50,0.5,50.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,79706d3d16bd845d74c6fc54bfef809aaa851b8b,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g1/f_plus_g,8349fd824acc88115becfa10f6568e108734e6f7f8c53cfe5c16715cc06d9dc3,ba8bb3a92b422d3a8620d2bdc53c28f704dc04fe9aa807d23c69cdf3b616bede,a63f8fe82873ab432097b8942c0b7d0235df8843c1b06dff620fb00edeecd48a
fixed_checkpoint_original_scores__v0__e10__g2__f_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g2,V0-G2 Prefix-Mean Advantage,g2,10,127960,ffb35c215941fae8dda3490f53d6711c2e8ef44bdc05dc69c85b4461eb9b557b,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,79706d3d16bd845d74c6fc54bfef809aaa851b8b,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g2/f_only,f8240bfeb12a9f8c38705b30dea47a33bff2f5d274a963bbab3a26f56ae86ec3,871a6b067eeb1f8daff9dd0fa8d52defbc0f8a40d97c0a66a47f0b14fdcefdc2,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v0__e10__g2__g_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g2,V0-G2 Prefix-Mean Advantage,g2,10,127960,ffb35c215941fae8dda3490f53d6711c2e8ef44bdc05dc69c85b4461eb9b557b,g_only,G-only,16,50,0.32,32.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g2/g_only,767429796fe083ea362a9f4579d7f58f2c34368f24adf8d4be57af5b7b9c2c1d,ee3faa47f5eec76e0c1c836152c4a29f411b94619a49320d7b38aeb7675733b7,f1c7742b2ae36033d778523a36a4a377a7a3d0ed221e65c6d8f1b345a34b9ed6
fixed_checkpoint_original_scores__v0__e10__g2__f_plus_g,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g2,V0-G2 Prefix-Mean Advantage,g2,10,127960,ffb35c215941fae8dda3490f53d6711c2e8ef44bdc05dc69c85b4461eb9b557b,f_plus_g,F+G,25,50,0.5,50.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,79706d3d16bd845d74c6fc54bfef809aaa851b8b,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g2/f_plus_g,24785eb30b1aa67bacec8b5c744db85a1fcdc0cc24d78f52c056fa42020ba50c,43e37b2551372d9c85dbe6fa65981ea01612d0a1192f72925162fc180e14e45a,8d24207a9a355c6ce6838f694655a93f89b2cfdc21473b91d9b3028bd98cb767
fixed_checkpoint_original_scores__v0__e10__g3__f_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g3,V0-G3 Prefix-Marginal Advantage,g3,10,127960,8c71b1dca1f6b34cfb55499360b6f5cda05f375f130618e83b162232368aa896,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,79706d3d16bd845d74c6fc54bfef809aaa851b8b,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g3/f_only,2b4da032a5f1abb133dd9070c6e18ecec1250e6a87819219cd05d6a9b69f7f70,bbcfcc4976f8c5e44713c83214fcf526f0e5b3b73be4e728502c4610fca9951c,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v0__e10__g3__g_only,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g3,V0-G3 Prefix-Marginal Advantage,g3,10,127960,8c71b1dca1f6b34cfb55499360b6f5cda05f375f130618e83b162232368aa896,g_only,G-only,18,50,0.36,36.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,b47bd533e104bbfcb244296374cb53a602671fcc,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g3/g_only,88945109b695e178ecd80a4e0dab05f6a0bfbd2d8310144cab5575d3d44dc34d,c7a8b488abd68e9930d4a5722c6cfd46425dbfebf5d84aed43f6495be35f2155,f53376d1962eb957cc8b820d70db0593769c740eb8dcf601439ebde7bd9b1c9b
fixed_checkpoint_original_scores__v0__e10__g3__f_plus_g,actor_free_td_lewm_v0,v0,actor_free_td_lewm_v0_g3,V0-G3 Prefix-Marginal Advantage,g3,10,127960,8c71b1dca1f6b34cfb55499360b6f5cda05f375f130618e83b162232368aa896,f_plus_g,F+G,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,79706d3d16bd845d74c6fc54bfef809aaa851b8b,79706d3d16bd845d74c6fc54bfef809aaa851b8b,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/private/tmp/td-results-full.y1qTdB/v0/o50/g3/f_plus_g,bc6a79b80897c3c0f11cec9359a974e5262ddcb394bab26cc062906657b59a4f,2049cb7c2ca46c1b09a02e698652aad6f67f3f55837a966b27997705c89a95b2,372130849c37301798b187df7ebaa70a0f7729af89e1b6902f684f1ecabfefb6
fixed_checkpoint_original_scores__v1__e10__c__f_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_c,V1-C Goal-Projected TD,c,10,127960,88bd65c48a6c701852f50552ec8f9109d6ae8ac57c467de207aa2c652c0f59a3,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/c/f_only,50d3b11229f1986b33eb9a529bda4983a235f8280792b451a1dafa933ee2f97f,63ca2c05148df552b9abceb10726acb8b5e7fa5e3fb52baaac72e11e935c2749,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v1__e10__c__g_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_c,V1-C Goal-Projected TD,c,10,127960,88bd65c48a6c701852f50552ec8f9109d6ae8ac57c467de207aa2c652c0f59a3,g_only,G-only,18,50,0.36,36.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/c/g_only,f4fb347cd8daf34db9f886eb93fe9661fb9f546ab24897f9c71cbf1d0ce1160d,e6d1c17559aabdd8fb5eb336dab3bf74f9e8b062a49563ca400ca79384b43f8f,2c9fb3b4f25e1c2114dd4bec80cdf75170a0920e981d7bf45bc061e8a13f8540
fixed_checkpoint_original_scores__v1__e10__c__f_plus_g,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_c,V1-C Goal-Projected TD,c,10,127960,88bd65c48a6c701852f50552ec8f9109d6ae8ac57c467de207aa2c652c0f59a3,f_plus_g,F+G,22,50,0.44,44.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/c/f_plus_g,5d51933851d6b7b5e822b71ac57e1bc612219e37475ee9012cc9a82b8840e456,4af3d5040dee391e641cc6021bd15dcc7728493cbd48afaa04c4e803ccd0ce4f,053e1cc2d6e2c2fffb8e6806a1aedb8e32cd6f96f5b6be661061371e55eb6342
fixed_checkpoint_original_scores__v1__e10__d__f_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_d,V1-D Goal-Value Weighted TD,d,10,127960,3115fffeb83ba6ae7e0c272913fe7a1ba16d42953b2185f6a3f7b168899d819a,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/d/f_only,65b8f850cc67f1ea09be970122c0e121f698ec474eb36609b544b667912a031d,ec440bbe7f9894046326590c84a0aa84a315e6aef51e6d07b4759210c637ff5f,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v1__e10__d__g_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_d,V1-D Goal-Value Weighted TD,d,10,127960,3115fffeb83ba6ae7e0c272913fe7a1ba16d42953b2185f6a3f7b168899d819a,g_only,G-only,22,50,0.44,44.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/d/g_only,f7eb85a2ffb26105926758e4ebab9250106fe9d49edb3ac4990002926e56f640,a018246407d3bba430d98e08a7eb702f511049d86760092347d9ca2ebcc7fbf5,49868ecc9cfa5ff28b5c80d4a0b53e17024971691bcdd171f76c2d93793a5f1d
fixed_checkpoint_original_scores__v1__e10__d__f_plus_g,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_d,V1-D Goal-Value Weighted TD,d,10,127960,3115fffeb83ba6ae7e0c272913fe7a1ba16d42953b2185f6a3f7b168899d819a,f_plus_g,F+G,21,50,0.42,42.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/d/f_plus_g,3fe4751023079d3c142b018ba8df08dff17081a592f304758723ba118e425e96,3a4b35362c0bb38bca48b2cc86ff4c3910b46a12cfc9790b553ee0f23f3064ec,e5639a90627e98b6639264ea39e24d59bda465acb10a921685e6498952785e02
fixed_checkpoint_original_scores__v1__e10__f__f_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_f,V1-F Same-Future / Different-Goal Advantage,f,10,127960,b4de1b511075d763194ad1e332d127cbe390553738162f3a402ef8847bb74fd0,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/f/f_only,3fe627ae3c99ff0574b5953a0b923e2653af6f7881c2f36c35be51cf55fe977f,f285d060e0a2f27c2e76799d8f91cda21eb7fb85263d15535678d0402d5cf19a,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v1__e10__f__g_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_f,V1-F Same-Future / Different-Goal Advantage,f,10,127960,b4de1b511075d763194ad1e332d127cbe390553738162f3a402ef8847bb74fd0,g_only,G-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/f/g_only,b36f6bddca746c122d29f706336c6e94571d95cf5ea6f31a653ff8225b874dfe,6d20dfd3f3be9552b61bc8995da931a302157d1d6aa6c21d170ed637b813fe0f,7b11cc3eba773d725afa90bb6677782ab2738549ae915ecd7100aac938965d3c
fixed_checkpoint_original_scores__v1__e10__f__f_plus_g,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_f,V1-F Same-Future / Different-Goal Advantage,f,10,127960,b4de1b511075d763194ad1e332d127cbe390553738162f3a402ef8847bb74fd0,f_plus_g,F+G,24,50,0.48,48.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/f/f_plus_g,75cc3d7283f18cf5b66e58ebcffca999cf07f3fe2156a37e6b313589c753c8d0,033f5571174154e6ca5216a45481f11ef4f84af2e3a5b8bf6808e9192b4d1b9e,b51724f93918c8c5f4ad41b482291b4cd1ba3b21c7222f814bdc94fcd6d06a7e
fixed_checkpoint_original_scores__v1__e10__g1__f_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_g1,V1-G1 Neighbor Action Advantage,g1,10,127960,c224d18fcd8390247f115239c4b2db013479a062438cca92003674c739f3e24b,f_only,F-only,23,50,0.46,46.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,5,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/g1/f_only,9800120f908501026d3454509698f1fe9bab420f135439f86c86a93f9b64eeba,00031a1ad0d5bbc59d7df87d6ae6175fcc0d84f2f8605c51e8696caa7da880a5,925488767c22308e8e7a20403c1f773dd77bc096fa091032411c422ebd660868
fixed_checkpoint_original_scores__v1__e10__g1__g_only,actor_free_td_lewm_v1,v1,actor_free_td_lewm_v1_g1,V1-G1 Neighbor Action Advantage,g1,10,127960,c224d18fcd8390247f115239c4b2db013479a062438cca92003674c739f3e24b,g_only,G-only,21,50,0.42,42.0,3072,42,e46ea81cce2e6a9a5df05ba04893b4181cbd8979340111a012c30f1efa2d7ee7,57f4d3c252e1805f4af1f614d20d1d1a064fa0d1d463ed5eb8ecf9dfc2b1a723,3c4e62ef2ab72387536433f27ef11bce75477e7e,3c4e62ef2ab72387536433f27ef11bce75477e7e,1,,VERIFIED,fixed_checkpoint_original_scores,raw_evaluation_crosschecked_by_locked_summary,/Users/wangjie/.codex/.chatgpt-projects/g-p-6a705f86be8c81919015a3f08810936a/tmp/v1-bundle-3c4e62e/g1/g_only,db0ecb49f4b68acbfd84d669b863741f461bb128c6f89a524b92cfc84141d050,673946af6fefbddf887b9b19fdabf51a35f8aa8dc3a831c593e332f61e157e00,c1a32bc1a72b99d961e3c46d698feca9b5397c82848d28f0d467f22bcf60039a
